,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor1*Sensor1,Sensor1*Sensor2,Sensor1*Sensor3,Sensor1*Sensor4,Sensor1*Sensor5,Sensor1*Sensor6,Sensor1*Sensor7,Sensor1*Sensor8,Sensor2*Sensor2,Sensor2*Sensor3,Sensor2*Sensor4,Sensor2*Sensor5,Sensor2*Sensor6,Sensor2*Sensor7,Sensor2*Sensor8,Sensor3*Sensor3,Sensor3*Sensor4,Sensor3*Sensor5,Sensor3*Sensor6,Sensor3*Sensor7,Sensor3*Sensor8,Sensor4*Sensor4,Sensor4*Sensor5,Sensor4*Sensor6,Sensor4*Sensor7,Sensor4*Sensor8,Sensor5*Sensor5,Sensor5*Sensor6,Sensor5*Sensor7,Sensor5*Sensor8,Sensor6*Sensor6,Sensor6*Sensor7,Sensor6*Sensor8,Sensor7*Sensor7,Sensor7*Sensor8,Sensor8*Sensor8,Target
1022,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.71,1.74,132.81,3.0,3.0,2.86,1.05,0.59,562.1641000000001,41.2554,3148.9251000000004,71.13,71.13,67.8106,24.895500000000002,13.9889,3.0276,231.0894,5.22,5.22,4.9764,1.827,1.0266,17638.4961,398.43,398.43,379.8366,139.4505,78.3579,9.0,9.0,8.58,3.1500000000000004,1.77,9.0,8.58,3.1500000000000004,1.77,8.179599999999999,3.003,1.6873999999999998,1.1025,0.6194999999999999,0.34809999999999997,4
1025,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.8,108.93,2.0,1.19,2.43,1.0,1.54,324.0,32.4,1960.7400000000002,36.0,21.419999999999998,43.74,18.0,27.72,3.24,196.074,3.6,2.142,4.3740000000000006,1.8,2.7720000000000002,11865.744900000002,217.86,129.6267,264.6999,108.93,167.75220000000002,4.0,2.38,4.86,2.0,3.08,1.4161,2.8917,1.19,1.8326,5.9049000000000005,2.43,3.7422000000000004,1.0,1.54,2.3716,2
1026,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.0,1.64,56.0,3.0,3.0,2.0,0.0,0.0,484.0,36.08,1232.0,66.0,66.0,44.0,0.0,0.0,2.6895999999999995,91.83999999999999,4.92,4.92,3.28,0.0,0.0,3136.0,168.0,168.0,112.0,0.0,0.0,9.0,9.0,6.0,0.0,0.0,9.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1
1027,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.49,1.83,59.99,2.94,4.0,2.0,2.0,0.13,305.90009999999995,32.006699999999995,1049.2250999999999,51.42059999999999,69.96,34.98,34.98,2.2737,3.3489000000000004,109.78170000000001,5.3802,7.32,3.66,3.66,0.23790000000000003,3598.8001000000004,176.3706,239.96,119.98,119.98,7.7987,8.6436,11.76,5.88,5.88,0.3822,16.0,8.0,8.0,0.52,4.0,4.0,0.26,4.0,0.26,0.016900000000000002,0
1028,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,33.75,1.7,107.03,2.56,2.88,1.0,1.98,0.0,1139.0625,57.375,3612.2625,86.4,97.2,33.75,66.825,0.0,2.8899999999999997,181.951,4.352,4.896,1.7,3.366,0.0,11455.420900000001,273.9968,308.2464,107.03,211.9194,0.0,6.5536,7.3728,2.56,5.0688,0.0,8.2944,2.88,5.7024,0.0,1.0,1.98,0.0,3.9204,0.0,0.0,3
1029,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,21.0,1.8,75.0,3.0,3.0,1.0,2.0,0.0,441.0,37.800000000000004,1575.0,63.0,63.0,21.0,42.0,0.0,3.24,135.0,5.4,5.4,1.8,3.6,0.0,5625.0,225.0,225.0,75.0,150.0,0.0,9.0,9.0,3.0,6.0,0.0,9.0,3.0,6.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,1
1030,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.23,1.72,131.57,3.0,3.0,1.65,1.66,0.94,450.7129,36.5156,2793.2311,63.69,63.69,35.0295,35.2418,19.9562,2.9583999999999997,226.3004,5.16,5.16,2.8379999999999996,2.8552,1.6167999999999998,17310.6649,394.71,394.71,217.09049999999996,218.40619999999998,123.67579999999998,9.0,9.0,4.949999999999999,4.9799999999999995,2.82,9.0,4.949999999999999,4.9799999999999995,2.82,2.7224999999999997,2.739,1.551,2.7556,1.5603999999999998,0.8835999999999999,4
1032,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.78,1.75,133.94,3.0,3.0,2.84,1.43,0.78,391.24840000000006,34.615,2649.3332,59.34,59.34,56.175200000000004,28.2854,15.428400000000002,3.0625,234.39499999999998,5.25,5.25,4.97,2.5025,1.365,17939.9236,401.82,401.82,380.3896,191.5342,104.4732,9.0,9.0,8.52,4.29,2.34,9.0,8.52,4.29,2.34,8.0656,4.0611999999999995,2.2152,2.0448999999999997,1.1154,0.6084,4
1033,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.98,1.82,106.05,2.0,3.0,2.75,0.0,0.81,483.1204,40.0036,2330.979,43.96,65.94,60.445,0.0,17.803800000000003,3.3124000000000002,193.011,3.64,5.46,5.005,0.0,1.4742000000000002,11246.602499999999,212.1,318.15,291.6375,0.0,85.90050000000001,4.0,6.0,5.5,0.0,1.62,9.0,8.25,0.0,2.43,7.5625,0.0,2.2275,0.0,0.0,0.6561000000000001,2
1035,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,19.83,1.7,49.68,1.27,3.73,1.88,2.0,1.0,393.22889999999995,33.711,985.1543999999999,25.184099999999997,73.96589999999999,37.28039999999999,39.66,19.83,2.8899999999999997,84.456,2.159,6.341,3.1959999999999997,3.4,1.7,2468.1023999999998,63.0936,185.3064,93.3984,99.36,49.68,1.6129,4.7371,2.3876,2.54,1.27,13.9129,7.0123999999999995,7.46,3.73,3.5343999999999998,3.76,1.88,4.0,2.0,1.0,0
1036,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.0,1.76,112.0,1.57,3.0,2.0,0.0,0.34,900.0,52.8,3360.0,47.1,90.0,60.0,0.0,10.200000000000001,3.0976,197.12,2.7632000000000003,5.28,3.52,0.0,0.5984,12544.0,175.84,336.0,224.0,0.0,38.080000000000005,2.4649,4.71,3.14,0.0,0.5338,9.0,6.0,0.0,1.02,4.0,0.0,0.68,0.0,0.0,0.11560000000000002,3
1037,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.75,106.49,2.74,3.0,2.08,0.65,0.77,529.0,40.25,2449.27,63.02,69.0,47.84,14.950000000000001,17.71,3.0625,186.3575,4.795,5.25,3.64,1.1375,1.3475000000000001,11340.120099999998,291.7826,319.46999999999997,221.4992,69.2185,81.9973,7.507600000000001,8.22,5.6992,1.7810000000000001,2.1098000000000003,9.0,6.24,1.9500000000000002,2.31,4.3264000000000005,1.352,1.6016000000000001,0.42250000000000004,0.5005000000000001,0.5929,2
1038,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.78,1.64,109.91,3.0,3.0,1.53,0.02,0.45,664.6084000000001,42.279199999999996,2833.4798,77.34,77.34,39.443400000000004,0.5156000000000001,11.601,2.6895999999999995,180.2524,4.92,4.92,2.5092,0.032799999999999996,0.738,12080.2081,329.73,329.73,168.1623,2.1982,49.4595,9.0,9.0,4.59,0.06,1.35,9.0,4.59,0.06,1.35,2.3409,0.030600000000000002,0.6885,0.0004,0.009000000000000001,0.2025,4
1040,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.6,1.65,87.27,2.88,1.29,2.78,0.43,1.0,510.76000000000005,37.29,1972.3020000000001,65.08800000000001,29.154000000000003,62.828,9.718,22.6,2.7224999999999997,143.9955,4.752,2.1285,4.587,0.7094999999999999,1.65,7616.0529,251.33759999999998,112.5783,242.61059999999998,37.5261,87.27,8.2944,3.7152,8.0064,1.2384,2.88,1.6641000000000001,3.5862,0.5547,1.29,7.728399999999999,1.1953999999999998,2.78,0.18489999999999998,0.43,1.0,2
1042,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.68,1.81,118.28,2.24,3.0,2.68,0.98,0.0,711.8224,48.290800000000004,3155.7104,59.763200000000005,80.03999999999999,71.50240000000001,26.1464,0.0,3.2761,214.0868,4.0544,5.43,4.8508000000000004,1.7738,0.0,13990.1584,264.9472,354.84000000000003,316.9904,115.9144,0.0,5.017600000000001,6.720000000000001,6.0032000000000005,2.1952000000000003,0.0,9.0,8.040000000000001,2.94,0.0,7.182400000000001,2.6264000000000003,0.0,0.9603999999999999,0.0,0.0,3
1043,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.61,105.41,3.0,3.0,2.61,0.0,0.55,676.0,41.86,2740.66,78.0,78.0,67.86,0.0,14.3,2.5921000000000003,169.7101,4.83,4.83,4.2021,0.0,0.8855000000000002,11111.2681,316.23,316.23,275.1201,0.0,57.975500000000004,9.0,9.0,7.83,0.0,1.6500000000000001,9.0,7.83,0.0,1.6500000000000001,6.812099999999999,0.0,1.4355,0.0,0.0,0.30250000000000005,4
1044,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.49,1.87,120.9,2.44,3.0,2.94,1.21,0.74,701.7200999999999,49.5363,3202.641,64.6356,79.47,77.88059999999999,32.052899999999994,19.6026,3.4969000000000006,226.08300000000003,4.5628,5.61,5.4978,2.2627,1.3838000000000001,14616.810000000001,294.996,362.70000000000005,355.446,146.28900000000002,89.46600000000001,5.9536,7.32,7.1735999999999995,2.9524,1.8055999999999999,9.0,8.82,3.63,2.2199999999999998,8.6436,3.5574,2.1755999999999998,1.4641,0.8954,0.5476,3
1045,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.14,1.83,121.0,3.0,3.0,3.0,1.47,0.34,632.0196000000001,46.0062,3041.94,75.42,75.42,75.42,36.9558,8.547600000000001,3.3489000000000004,221.43,5.49,5.49,5.49,2.6901,0.6222000000000001,14641.0,363.0,363.0,363.0,177.87,41.14,9.0,9.0,9.0,4.41,1.02,9.0,9.0,4.41,1.02,9.0,4.41,1.02,2.1609,0.4998,0.11560000000000002,3
1046,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.61,1.76,118.57,2.92,3.0,2.24,1.08,1.48,936.9721,53.873599999999996,3629.4276999999997,89.38119999999999,91.83,68.5664,33.058800000000005,45.3028,3.0976,208.6832,5.1392,5.28,3.9424000000000006,1.9008,2.6048,14058.844899999998,346.22439999999995,355.71,265.59680000000003,128.0556,175.4836,8.526399999999999,8.76,6.540800000000001,3.1536,4.3216,9.0,6.720000000000001,3.24,4.4399999999999995,5.017600000000001,2.4192000000000005,3.3152000000000004,1.1664,1.5984,2.1904,3
1048,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,110.92,3.0,3.0,2.67,0.0,0.28,676.0,42.64,2883.92,78.0,78.0,69.42,0.0,7.280000000000001,2.6895999999999995,181.90879999999999,4.92,4.92,4.3788,0.0,0.4592,12303.2464,332.76,332.76,296.1564,0.0,31.057600000000004,9.0,9.0,8.01,0.0,0.8400000000000001,9.0,8.01,0.0,0.8400000000000001,7.1289,0.0,0.7476,0.0,0.0,0.07840000000000001,4
1049,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,19.76,1.54,63.86,2.63,2.76,1.51,0.3,0.0,390.45760000000007,30.430400000000002,1261.8736000000001,51.9688,54.5376,29.837600000000002,5.928,0.0,2.3716,98.34440000000001,4.0502,4.2504,2.3254,0.46199999999999997,0.0,4078.0996,167.9518,176.25359999999998,96.4286,19.157999999999998,0.0,6.916899999999999,7.258799999999999,3.9713,0.7889999999999999,0.0,7.617599999999999,4.167599999999999,0.828,0.0,2.2801,0.45299999999999996,0.0,0.09,0.0,0.0,5
1050,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,26.95,1.65,99.59,2.94,1.85,1.0,1.09,0.72,726.3025,44.467499999999994,2683.9505,79.23299999999999,49.8575,26.95,29.375500000000002,19.404,2.7224999999999997,164.3235,4.851,3.0524999999999998,1.65,1.7985,1.188,9918.1681,292.7946,184.2415,99.59,108.55310000000001,71.7048,8.6436,5.439,2.94,3.2046,2.1168,3.4225000000000003,1.85,2.0165,1.332,1.0,1.09,0.72,1.1881000000000002,0.7848,0.5184,3
1051,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.79,1.75,89.07,2.0,2.04,2.39,0.81,0.0,474.80409999999995,38.1325,1940.8352999999997,43.58,44.4516,52.0781,17.6499,0.0,3.0625,155.8725,3.5,3.5700000000000003,4.1825,1.4175,0.0,7933.464899999999,178.14,181.7028,212.8773,72.1467,0.0,4.0,4.08,4.78,1.62,0.0,4.1616,4.8756,1.6524,0.0,5.7121,1.9359000000000002,0.0,0.6561000000000001,0.0,0.0,6
1052,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.28,1.67,77.21,2.69,1.84,1.72,0.67,0.71,1175.1184,57.2476,2646.7588,92.2132,63.0752,58.961600000000004,22.9676,24.3388,2.7889,128.9407,4.492299999999999,3.0728,2.8724,1.1189,1.1857,5961.384099999999,207.6949,142.0664,132.8012,51.7307,54.81909999999999,7.2360999999999995,4.9496,4.6268,1.8023,1.9099,3.3856,3.1648,1.2328000000000001,1.3064,2.9583999999999997,1.1524,1.2211999999999998,0.4489000000000001,0.4757,0.5041,6
1053,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.78,1.75,120.0,2.94,3.0,2.32,0.58,1.59,1009.9684000000001,55.615,3813.6000000000004,93.4332,95.34,73.72959999999999,18.432399999999998,50.53020000000001,3.0625,210.0,5.145,5.25,4.06,1.015,2.7825,14400.0,352.8,360.0,278.4,69.6,190.8,8.6436,8.82,6.820799999999999,1.7051999999999998,4.6746,9.0,6.959999999999999,1.7399999999999998,4.7700000000000005,5.3824,1.3456,3.6888,0.3364,0.9222,2.5281000000000002,3
1056,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,28.77,1.58,79.71,2.0,1.0,2.0,0.01,0.0,827.7129,45.4566,2293.2567,57.54,28.77,57.54,0.2877,0.0,2.4964000000000004,125.9418,3.16,1.58,3.16,0.0158,0.0,6353.684099999999,159.42,79.71,159.42,0.7970999999999999,0.0,4.0,2.0,4.0,0.02,0.0,1.0,2.0,0.01,0.0,4.0,0.02,0.0,0.0001,0.0,0.0,2
1057,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.46,1.68,114.47,3.0,3.0,2.43,0.29,0.74,550.3716000000001,39.4128,2685.4662,70.38,70.38,57.0078,6.8034,17.360400000000002,2.8223999999999996,192.3096,5.04,5.04,4.0824,0.48719999999999997,1.2431999999999999,13103.3809,343.40999999999997,343.40999999999997,278.1621,33.1963,84.70779999999999,9.0,9.0,7.290000000000001,0.8699999999999999,2.2199999999999998,9.0,7.290000000000001,0.8699999999999999,2.2199999999999998,5.9049000000000005,0.7047,1.7982,0.0841,0.21459999999999999,0.5476,4
1059,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,19.0,1.8,85.0,3.0,3.0,2.0,1.0,1.0,361.0,34.2,1615.0,57.0,57.0,38.0,19.0,19.0,3.24,153.0,5.4,5.4,3.6,1.8,1.8,7225.0,255.0,255.0,170.0,85.0,85.0,9.0,9.0,6.0,3.0,3.0,9.0,6.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,5
1060,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.0,1.79,72.0,2.0,3.0,2.0,1.0,1.0,625.0,44.75,1800.0,50.0,75.0,50.0,25.0,25.0,3.2041,128.88,3.58,5.37,3.58,1.79,1.79,5184.0,144.0,216.0,144.0,72.0,72.0,4.0,6.0,4.0,2.0,2.0,9.0,6.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1
1061,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.89,1.84,60.0,3.0,3.73,2.0,2.0,0.38,320.0521,32.9176,1073.4,53.67,66.72970000000001,35.78,35.78,6.7982000000000005,3.3856,110.4,5.5200000000000005,6.8632,3.68,3.68,0.6992,3600.0,180.0,223.8,120.0,120.0,22.8,9.0,11.19,6.0,6.0,1.1400000000000001,13.9129,7.46,7.46,1.4174,4.0,4.0,0.76,4.0,0.76,0.1444,0
1062,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.09,1.6,80.73,1.52,1.0,2.0,0.0,1.09,533.1481,36.944,1864.0557000000001,35.0968,23.09,46.18,0.0,25.168100000000003,2.5600000000000005,129.168,2.4320000000000004,1.6,3.2,0.0,1.7440000000000002,6517.3329,122.70960000000001,80.73,161.46,0.0,87.99570000000001,2.3104,1.52,3.04,0.0,1.6568,1.0,2.0,0.0,1.09,4.0,0.0,2.18,0.0,0.0,1.1881000000000002,2
1063,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.94,1.79,99.2,2.05,1.87,2.86,2.01,0.11,1439.4435999999998,67.9126,3763.6479999999997,77.77699999999999,70.9478,108.5084,76.25939999999999,4.1734,3.2041,177.568,3.6694999999999998,3.3473,5.1194,3.5978999999999997,0.1969,9840.640000000001,203.35999999999999,185.50400000000002,283.712,199.392,10.912,4.2025,3.8335,5.8629999999999995,4.120499999999999,0.22549999999999998,3.4969000000000006,5.3482,3.7586999999999997,0.20570000000000002,8.179599999999999,5.748599999999999,0.3146,4.040099999999999,0.2211,0.0121,2
1064,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.62,111.0,3.0,3.0,2.7,0.0,0.32,676.0,42.120000000000005,2886.0,78.0,78.0,70.2,0.0,8.32,2.6244000000000005,179.82000000000002,4.86,4.86,4.3740000000000006,0.0,0.5184000000000001,12321.0,333.0,333.0,299.70000000000005,0.0,35.52,9.0,9.0,8.100000000000001,0.0,0.96,9.0,8.100000000000001,0.0,0.96,7.290000000000001,0.0,0.8640000000000001,0.0,0.0,0.1024,4
1065,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.69,90.0,2.74,3.0,2.0,1.35,0.47,324.0,30.419999999999998,1620.0,49.32000000000001,54.0,36.0,24.3,8.459999999999999,2.8560999999999996,152.1,4.6306,5.07,3.38,2.2815,0.7942999999999999,8100.0,246.60000000000002,270.0,180.0,121.50000000000001,42.3,7.507600000000001,8.22,5.48,3.6990000000000007,1.2878,9.0,6.0,4.050000000000001,1.41,4.0,2.7,0.94,1.8225000000000002,0.6345,0.22089999999999999,2
1066,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.36,1.81,59.24,2.42,4.0,2.0,2.0,0.04,301.3696,31.4216,1028.4064,42.011199999999995,69.44,34.72,34.72,0.6944,3.2761,107.2244,4.3802,7.24,3.62,3.62,0.0724,3509.3776000000003,143.3608,236.96,118.48,118.48,2.3696,5.8564,9.68,4.84,4.84,0.0968,16.0,8.0,8.0,0.16,4.0,4.0,0.08,4.0,0.08,0.0016,0
1068,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,23.0,1.75,75.0,2.0,3.0,2.0,1.0,0.0,529.0,40.25,1725.0,46.0,69.0,46.0,23.0,0.0,3.0625,131.25,3.5,5.25,3.5,1.75,0.0,5625.0,150.0,225.0,150.0,75.0,0.0,4.0,6.0,4.0,2.0,0.0,9.0,6.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1
1069,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.64,1.81,85.0,3.0,3.0,2.23,1.61,0.63,385.7296,35.5484,1669.4,58.92,58.92,43.797200000000004,31.620400000000004,12.3732,3.2761,153.85,5.43,5.43,4.0363,2.9141000000000004,1.1403,7225.0,255.0,255.0,189.55,136.85,53.55,9.0,9.0,6.6899999999999995,4.83,1.8900000000000001,9.0,6.6899999999999995,4.83,1.8900000000000001,4.9729,3.5903,1.4049,2.5921000000000003,1.0143,0.39690000000000003,5
1070,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,27.0,1.93,102.0,2.0,1.0,1.0,1.0,0.0,729.0,52.11,2754.0,54.0,27.0,27.0,27.0,0.0,3.7249,196.85999999999999,3.86,1.93,1.93,1.93,0.0,10404.0,204.0,102.0,102.0,102.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6
1071,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.04,1.87,121.24,2.63,3.0,2.96,1.36,0.0,627.0015999999999,46.8248,3035.8495999999996,65.8552,75.12,74.1184,34.0544,0.0,3.4969000000000006,226.71880000000002,4.9181,5.61,5.535200000000001,2.5432,0.0,14699.137599999998,318.8612,363.71999999999997,358.87039999999996,164.8864,0.0,6.916899999999999,7.89,7.7848,3.5768,0.0,9.0,8.879999999999999,4.08,0.0,8.7616,4.0256,0.0,1.8496000000000004,0.0,0.0,3
1072,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,29.22,1.75,88.1,2.0,1.89,2.0,0.0,0.0,853.8083999999999,51.135,2574.2819999999997,58.44,55.22579999999999,58.44,0.0,0.0,3.0625,154.17499999999998,3.5,3.3074999999999997,3.5,0.0,0.0,7761.609999999999,176.2,166.509,176.2,0.0,0.0,4.0,3.78,4.0,0.0,0.0,3.5721,3.78,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6
1073,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.96,1.93,118.2,2.0,3.0,3.0,0.74,1.0,482.24160000000006,42.3828,2595.672,43.92,65.88,65.88,16.2504,21.96,3.7249,228.126,3.86,5.79,5.79,1.4282,1.93,13971.24,236.4,354.6,354.6,87.468,118.2,4.0,6.0,6.0,1.48,2.0,9.0,9.0,2.2199999999999998,3.0,9.0,2.2199999999999998,3.0,0.5476,0.74,1.0,2
1074,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21.69,1.6,68.02,1.9,3.27,2.93,0.99,0.31,470.45610000000005,34.704,1475.3538,41.211,70.9263,63.551700000000004,21.473100000000002,6.7239,2.5600000000000005,108.832,3.04,5.232,4.688000000000001,1.584,0.496,4626.720399999999,129.238,222.4254,199.2986,67.3398,21.086199999999998,3.61,6.213,5.567,1.881,0.589,10.6929,9.581100000000001,3.2373,1.0137,8.584900000000001,2.9007,0.9083,0.9801,0.3069,0.0961,5
1075,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.67,1.8,117.93,2.04,3.0,2.44,1.02,0.02,658.9489000000001,46.206,3027.2631000000006,52.366800000000005,77.01,62.634800000000006,26.183400000000002,0.5134000000000001,3.24,212.27400000000003,3.672,5.4,4.392,1.836,0.036000000000000004,13907.484900000001,240.5772,353.79,287.74920000000003,120.2886,2.3586,4.1616,6.12,4.9776,2.0808,0.0408,9.0,7.32,3.06,0.06,5.9536,2.4888,0.0488,1.0404,0.0204,0.0004,3
1076,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.83,1.58,65.36,2.02,3.0,1.08,0.52,0.81,476.54889999999995,34.4914,1426.8087999999998,44.096599999999995,65.49,23.5764,11.3516,17.6823,2.4964000000000004,103.2688,3.1916,4.74,1.7064000000000001,0.8216000000000001,1.2798,4271.9295999999995,132.0272,196.07999999999998,70.5888,33.9872,52.9416,4.0804,6.0600000000000005,2.1816,1.0504,1.6362,9.0,3.24,1.56,2.43,1.1664,0.5616000000000001,0.8748000000000001,0.27040000000000003,0.4212,0.6561000000000001,5
1077,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.29,1.75,55.88,2.45,4.0,2.15,2.0,0.59,496.84409999999997,39.0075,1245.5652,54.6105,89.16,47.9235,44.58,13.1511,3.0625,97.79,4.2875000000000005,7.0,3.7624999999999997,3.5,1.0325,3122.5744000000004,136.906,223.52,120.142,111.76,32.9692,6.002500000000001,9.8,5.2675,4.9,1.4455,16.0,8.6,8.0,2.36,4.6225,4.3,1.2685,4.0,1.18,0.34809999999999997,0
1078,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,37.0,1.5,75.0,2.0,3.0,1.0,0.0,0.0,1369.0,55.5,2775.0,74.0,111.0,37.0,0.0,0.0,2.25,112.5,3.0,4.5,1.5,0.0,0.0,5625.0,150.0,225.0,75.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
1079,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,20.15,1.53,42.0,3.0,1.0,1.32,0.0,0.48,406.0224999999999,30.8295,846.3,60.449999999999996,20.15,26.598,0.0,9.671999999999999,2.3409,64.26,4.59,1.53,2.0196,0.0,0.7343999999999999,1764.0,126.0,42.0,55.440000000000005,0.0,20.16,9.0,3.0,3.96,0.0,1.44,1.0,1.32,0.0,0.48,1.7424000000000002,0.0,0.6336,0.0,0.0,0.2304,0
1080,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30.0,1.75,73.0,2.0,3.0,2.0,1.0,0.0,900.0,52.5,2190.0,60.0,90.0,60.0,30.0,0.0,3.0625,127.75,3.5,5.25,3.5,1.75,0.0,5329.0,146.0,219.0,146.0,73.0,0.0,4.0,6.0,4.0,2.0,0.0,9.0,6.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1
1081,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.4,1.71,50.0,2.02,3.3,1.32,0.07,1.0,302.75999999999993,29.753999999999998,869.9999999999999,35.147999999999996,57.419999999999995,22.968,1.218,17.4,2.9240999999999997,85.5,3.4542,5.643,2.2572,0.11970000000000001,1.71,2500.0,101.0,165.0,66.0,3.5000000000000004,50.0,4.0804,6.6659999999999995,2.6664000000000003,0.14140000000000003,2.02,10.889999999999999,4.356,0.231,3.3,1.7424000000000002,0.09240000000000001,1.32,0.004900000000000001,0.07,1.0,0
