,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Target
1359,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.75,1.67,94.45,2.0,2.97,2.0,0.0,1.29,2
1360,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.62,1.79,106.32,2.49,3.0,2.65,0.11,0.76,2
1361,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.76,1.74,135.35,3.0,3.0,2.61,1.62,0.87,4
1362,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.13,1.78,80.27,1.57,3.0,2.0,2.71,0.0,5
1363,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,26.77,1.76,112.29,1.43,3.0,2.12,0.49,0.7,3
1365,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,20.74,1.67,49.8,2.98,3.19,2.48,2.0,1.0,0
1366,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.82,3.0,3.0,2.55,0.0,0.2,4
1367,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.82,1.65,75.09,2.77,2.44,2.71,0.7,0.83,6
1370,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.98,1.77,112.35,1.95,3.0,2.04,0.0,0.62,3
1371,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,16.13,1.65,85.58,2.95,3.0,1.0,2.09,1.06,2
1372,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.0,1.82,59.3,2.43,3.0,2.0,2.35,1.0,0
1375,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.66,111.95,3.0,3.0,2.78,0.0,0.13,4
1376,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.14,1.71,133.74,3.0,3.0,1.41,1.56,0.91,4
1377,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.54,1.76,115.11,2.22,3.0,2.17,1.32,0.69,3
1378,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.18,1.68,77.39,2.8,1.97,1.92,0.94,0.7,6
1379,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,18.0,1.7,50.0,2.0,3.0,2.0,0.0,1.0,0
1381,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.98,1.79,118.44,1.47,3.0,2.07,1.08,0.15,3
1382,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.46,1.7,78.06,2.66,3.0,3.0,0.55,0.66,6
1383,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,35.39,1.78,100.85,2.07,1.48,3.0,2.05,0.09,2
1384,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.06,1.63,82.46,2.92,3.0,1.0,1.0,0.91,2
1386,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.69,90.02,2.64,3.0,1.9,1.65,0.36,2
1387,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,31.19,1.73,110.71,1.79,3.91,1.97,0.67,0.0,3
1388,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.12,1.77,113.21,1.46,3.0,2.02,1.56,0.0,3
1389,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.76,90.0,3.0,3.0,1.0,0.0,0.0,6
1390,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.74,105.03,2.39,3.0,2.01,0.98,0.41,2
1391,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,40.11,1.76,117.65,2.03,2.98,1.73,0.48,0.0,3
1392,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.74,1.76,55.0,2.63,3.83,2.99,2.0,1.43,0
1393,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.78,108.0,2.0,3.0,3.0,1.0,0.0,2
1394,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.69,1.81,105.7,2.06,3.0,2.89,0.9,0.14,2
1395,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,30.16,1.53,78.03,2.03,1.92,1.8,0.0,0.0,2
1396,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.0,1.62,64.0,2.0,3.0,2.0,0.0,1.0,1
1397,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.76,1.69,114.48,3.0,3.0,2.51,0.33,0.67,4
1398,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.61,1.78,120.55,2.06,3.0,2.36,0.09,1.76,3
1400,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,30.8,1.67,100.54,2.96,2.38,1.0,1.74,0.39,3
1401,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.18,1.79,95.28,2.0,3.0,3.0,1.07,0.65,6
1402,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,38.46,1.7,78.97,3.0,3.0,2.98,0.0,0.0,6
1404,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,17.0,1.7,85.0,2.0,3.0,2.0,1.0,1.0,6
1405,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.0,1.5,45.0,2.0,3.0,1.0,0.0,0.0,1
1406,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,27.9,1.7,74.24,2.0,3.0,2.0,1.72,0.0,5
1412,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.64,1.75,133.26,3.0,3.0,1.93,1.56,0.93,4
1414,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.05,1.79,89.99,1.77,1.89,2.0,0.0,1.37,6
1415,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,28.58,1.58,65.52,2.0,2.28,1.97,1.86,1.58,6
1416,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.54,1.77,85.0,2.69,3.0,2.65,1.97,0.89,6
1417,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.52,1.62,97.58,2.97,2.65,1.0,1.98,0.16,3
1418,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,17.0,1.69,60.0,2.0,3.0,3.0,2.0,1.0,1
1419,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.96,1.79,116.1,1.99,3.0,2.0,0.97,0.74,3
1420,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,31.03,1.89,129.35,2.5,3.0,1.13,0.95,1.02,3
1421,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,25.19,1.7,80.75,2.55,3.0,2.27,0.5,1.0,6
1423,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.0,1.77,109.0,3.0,3.0,1.0,2.0,0.0,2
1425,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.05,1.75,80.02,1.99,3.17,2.36,1.22,0.02,5
1426,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.79,51.55,2.9,3.0,1.84,1.16,1.0,0
1427,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.63,1.77,118.36,2.96,3.0,2.38,0.61,1.88,3
1428,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21.46,1.61,68.11,1.98,3.55,2.22,0.98,0.46,5
1429,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.99,1.61,104.95,3.0,3.0,2.33,0.06,0.56,4
1430,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.72,1.78,120.75,2.52,3.0,2.23,0.35,1.14,3
1431,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,33.55,1.7,103.84,2.58,2.42,1.0,1.98,0.0,3
1432,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.82,1.49,62.27,2.0,1.48,2.0,0.32,0.52,6
1437,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.43,1.81,86.14,2.64,3.82,2.4,2.04,0.47,5
1438,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.0,1.8,68.0,2.0,3.0,1.0,2.0,1.0,1
1439,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,19.0,1.8,60.0,2.0,3.0,1.0,1.0,1.0,1
1440,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.0,1.61,99.96,3.0,1.42,1.0,1.19,1.38,3
1441,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.2,1.78,120.59,2.11,3.0,2.32,1.8,0.36,3
1442,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.15,1.82,120.34,3.0,2.79,2.63,1.19,0.03,3
1443,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,23.0,1.8,77.0,2.0,3.0,2.0,2.0,1.0,1
1444,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.41,1.68,121.64,3.0,3.0,1.48,0.74,0.6,4
1446,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.98,1.61,105.0,3.0,3.0,1.24,0.08,0.54,4
1447,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.92,1.62,104.99,3.0,3.0,1.65,0.14,0.71,4
1449,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.62,1.79,112.54,2.01,3.0,2.04,0.0,0.47,3
1450,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.98,1.62,104.95,3.0,3.0,1.72,0.0,0.55,4
1451,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.68,80.04,2.0,2.98,1.96,0.19,1.73,6
1453,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,39.0,1.65,50.0,3.0,4.0,2.0,0.0,0.0,0
1455,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.5,55.38,2.0,3.0,1.27,0.13,0.98,5
1457,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.91,1.7,126.49,3.0,3.0,1.24,0.53,0.58,4
1458,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,37.21,1.67,80.99,2.01,2.78,1.65,0.0,0.79,6
1460,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,28.17,1.66,78.0,2.94,1.53,1.93,0.53,0.37,6
1461,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.85,1.73,131.77,3.0,3.0,1.76,1.47,0.95,4
1462,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,33.0,1.56,48.0,2.0,3.0,2.0,1.0,0.0,1
1463,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,33.18,1.84,97.03,2.0,1.98,3.0,1.0,0.0,6
1464,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,19.87,1.76,55.37,2.12,4.0,2.58,2.0,1.51,0
1465,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,23.0,1.89,65.0,3.0,3.0,3.0,1.0,1.0,0
1466,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.66,1.74,133.47,3.0,3.0,2.86,1.03,0.71,4
1468,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.41,1.78,118.74,2.74,2.99,2.05,0.85,0.43,3
1469,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,17.41,1.72,97.35,2.0,3.0,2.0,0.0,0.93,2
1471,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.87,1.75,118.1,2.14,3.0,2.05,0.37,0.36,3
1473,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.14,1.85,121.66,3.0,2.51,1.69,0.77,0.0,3
1474,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.0,1.75,75.0,3.0,3.0,2.0,0.0,1.0,1
1475,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.28,1.85,121.79,3.0,2.27,1.56,0.35,0.0,3
1476,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.94,1.63,104.84,3.0,3.0,2.21,0.11,0.6,4
1477,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.31,1.61,82.53,2.05,2.62,2.28,2.05,0.9,2
1478,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.82,1.71,50.0,1.64,3.45,1.1,0.42,1.0,0
1480,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,23.17,1.86,88.68,2.0,2.78,1.28,0.56,1.0,5
1481,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.74,64.0,3.0,3.0,2.0,0.0,1.0,1
1482,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.51,1.83,108.75,2.0,2.88,2.36,0.88,1.82,2
1487,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.77,1.73,132.9,3.0,3.0,1.82,1.58,0.93,4
1488,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,27.15,1.66,49.56,2.0,3.44,2.02,1.08,1.27,0
1489,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,18.22,1.76,52.0,3.0,3.0,2.0,0.66,1.0,0
1491,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.35,1.75,105.0,2.87,3.0,2.63,1.0,0.0,2
1493,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.71,90.5,2.0,3.0,1.53,0.97,1.0,2
1494,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,19.96,1.76,54.98,2.28,3.5,2.89,1.7,1.89,0
1495,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.47,1.68,104.81,3.0,3.0,1.42,0.2,0.76,4
1497,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,22.0,1.73,50.89,3.0,3.77,1.66,0.43,0.56,0
1498,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.67,66.0,3.0,3.0,2.0,0.0,0.0,1
1500,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,19.92,1.77,57.79,2.0,3.9,2.62,2.0,1.89,0
1502,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.25,1.71,75.38,2.56,3.11,1.17,0.18,0.92,5
1503,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.78,108.41,2.0,2.48,2.66,1.0,0.17,2
1504,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.45,1.56,77.68,2.0,3.0,1.44,0.0,0.0,2
1505,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.06,1.75,118.21,2.09,3.0,2.08,0.6,0.0,3
1507,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.84,105.03,3.0,3.0,2.93,2.0,1.76,2
1508,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,105.04,3.0,3.0,2.35,0.01,0.5,4
1510,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.99,1.59,110.17,3.0,3.0,2.45,0.0,0.49,4
1511,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,19.0,1.69,65.0,2.0,3.0,1.0,1.0,1.0,1
1512,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.0,1.6,48.0,2.0,3.0,1.0,1.0,0.0,1
1514,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.08,1.85,121.42,3.0,2.57,2.01,0.92,0.0,3
1515,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.39,1.78,137.79,3.0,3.0,2.7,1.61,0.73,4
1516,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.92,1.61,102.09,3.0,3.0,1.02,0.05,1.0,4
1517,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,18.27,1.74,76.7,2.84,3.0,2.43,1.0,1.45,5
1518,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.62,105.04,3.0,3.0,2.55,0.0,0.39,4
1519,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.34,1.86,87.11,2.21,4.0,2.37,2.0,0.62,5
1520,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.98,1.63,105.43,3.0,3.0,1.48,0.1,0.66,4
1521,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.97,1.75,55.97,2.48,3.37,2.0,2.0,0.33,0
1523,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.01,1.86,118.18,2.0,3.0,3.0,0.79,1.22,2
1524,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,22.0,1.65,65.0,2.0,3.0,2.0,1.0,0.0,1
1525,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.31,1.75,133.03,3.0,3.0,2.98,1.59,0.63,4
1526,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.36,1.61,82.37,1.88,2.81,2.31,2.15,0.2,2
1529,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.0,1.74,132.15,3.0,3.0,1.66,1.67,0.63,4
1530,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,18.92,1.63,45.0,3.0,3.0,2.92,1.35,0.22,0
1531,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.97,1.71,84.72,2.88,3.0,3.0,2.0,0.83,6
1532,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.68,1.7,78.05,1.65,2.75,2.19,1.47,0.52,6
1533,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.0,1.72,68.0,2.0,3.0,2.0,1.0,1.0,1
1534,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.98,1.84,120.43,2.38,2.94,2.0,1.69,0.63,3
1535,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.0,1.64,89.42,1.33,3.0,1.88,0.32,0.0,2
1538,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,26.0,1.74,80.0,2.0,3.0,2.0,2.0,0.0,5
1539,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.81,1.73,84.56,2.99,3.0,2.41,0.46,0.69,6
1541,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.99,1.61,104.85,3.0,3.0,2.61,0.07,0.78,4
1542,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.84,3.0,3.0,2.62,0.0,0.2,4
1543,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.1,1.83,118.42,1.46,3.0,2.36,1.14,0.1,3
1545,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.87,1.71,75.83,2.51,3.65,1.28,0.13,1.83,5
1546,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.57,1.6,68.06,1.77,3.32,2.62,0.94,0.26,5
1547,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.62,53.0,2.0,3.0,2.0,1.0,1.0,1
1548,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.71,1.77,117.29,2.25,2.84,1.88,0.92,0.0,3
1549,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.88,1.67,80.0,2.0,3.0,2.0,1.67,1.44,6
1550,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.68,1.73,133.04,3.0,3.0,1.61,1.51,0.93,4
1552,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.74,1.69,122.81,3.0,3.0,1.41,0.93,0.84,4
1553,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.54,3.0,3.0,2.63,0.0,0.16,4
1554,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.47,1.84,121.14,3.0,2.7,2.74,0.99,0.0,3
1556,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.54,1.85,122.61,3.0,1.97,1.18,0.18,0.0,3
1557,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,21.81,1.71,51.71,2.88,3.09,1.25,1.95,0.43,0
1558,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.39,1.53,65.22,2.45,3.0,2.0,2.18,1.32,6
1560,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.75,1.73,95.0,2.0,3.0,2.29,2.67,1.24,2
1562,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,24.0,1.7,75.0,2.0,3.0,2.0,1.0,0.0,5
1563,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.0,1.7,80.0,2.0,3.0,3.0,0.0,0.0,6
1564,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.97,1.69,90.0,2.18,2.73,2.78,1.45,0.0,2
1566,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.58,1.77,55.7,2.0,4.0,2.37,2.0,1.61,0
1567,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.87,1.7,95.56,2.0,2.97,2.0,0.0,0.17,2
1568,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.94,1.73,54.84,3.0,3.0,2.0,1.26,0.42,0
1569,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.09,1.79,89.8,1.72,1.63,2.0,0.0,0.31,6
1570,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.0,1.61,100.08,2.89,1.69,1.01,0.5,1.22,3
1571,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,19.38,1.6,45.0,3.0,3.0,2.95,1.3,0.0,0
1572,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.01,1.74,133.78,3.0,3.0,2.7,1.47,0.81,4
1573,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.48,1.86,88.14,2.06,4.0,2.43,2.0,0.16,5
1574,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.63,1.57,67.9,2.51,3.0,1.13,0.1,1.0,6
1575,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.76,50.28,1.57,3.0,1.99,0.11,1.0,0
1576,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.82,3.0,3.0,2.55,0.0,0.22,4
1577,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,104.92,3.0,3.0,2.59,0.0,0.47,4
1578,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.78,1.67,90.0,2.95,1.78,2.21,1.99,0.0,2
1579,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,20.0,1.61,64.0,3.0,3.0,2.0,0.0,1.0,1
